time,open,high,low,close,tick_volume,spread,real_volume
2020-03-25,1632.78,1637.93,1593.82,1616.46,21008,34,0
2020-03-26,1613.9,1643.05,1595.79,1629.74,20026,34,0
2020-03-27,1629.32,1635.78,1612.74,1625.74,18967,34,0
2020-03-30,1624.02,1631.57,1610.66,1621.39,18359,34,0
2020-03-31,1620.61,1622.66,1572.77,1575.41,18852,34,0
2020-04-01,1574.34,1599.13,1566.16,1590.32,17797,34,0
2020-04-02,1589.81,1619.35,1582.34,1612.41,21673,34,0
2020-04-03,1612.42,1625.13,1605.66,1615.72,23781,34,0
2020-04-06,1613.02,1668.12,1607.6,1660.13,31197,34,0
2020-04-07,1662.55,1671.81,1642.27,1647.42,30318,34,0
2020-04-08,1646.56,1656.37,1641.26,1644.61,23965,34,0
2020-04-09,1644.47,1690.13,1643.31,1682.34,30683,34,0
2020-04-13,1679.08,1722.11,1673.81,1711.46,31449,34,0
2020-04-14,1710.58,1746.95,1708.36,1726.32,37916,34,0
2020-04-15,1727.96,1730.33,1706.6,1714.52,33084,34,0
2020-04-16,1714.98,1738.75,1707.93,1717.31,37805,34,0
2020-04-17,1717.54,1718.16,1679.34,1682.23,37659,34,0
2020-04-20,1686.02,1702.05,1671.4,1694.56,38673,34,0
2020-04-21,1693.83,1697.58,1659.53,1686.88,38839,34,0
2020-04-22,1685.72,1718.12,1679.7,1713.82,39451,34,0
2020-04-23,1712.1,1738.37,1707.38,1729.73,40786,34,0
2020-04-24,1729.36,1735.99,1710.59,1727.13,37306,34,0
2020-04-27,1719.92,1727.04,1705.85,1713.41,39331,34,0
2020-04-28,1710.21,1715.58,1691.28,1708.43,58309,34,0
2020-04-29,1707.69,1717.14,1697.45,1711.28,59698,34,0
2020-04-30,1712.18,1721.79,1680.53,1685.57,81519,34,0
2020-05-01,1684.67,1705.1,1668.92,1698.95,95196,34,0
2020-05-04,1697.19,1714.3,1691.28,1700.34,57517,34,0
2020-05-05,1699.86,1711.33,1689.4,1704.96,60149,34,0
2020-05-06,1705.16,1707.96,1682.05,1684.6,65619,34,0
2020-05-07,1682.86,1721.9,1682.86,1715.26,68590,34,0
2020-05-08,1715.46,1723.37,1700.61,1700.8,78868,34,0
2020-05-11,1700.66,1711.83,1691.95,1697.43,75751,34,0
2020-05-12,1696.66,1710.84,1693.62,1701.79,71099,34,0
2020-05-13,1702.11,1717.76,1699.04,1715.77,88431,34,0
2020-05-14,1715.82,1736.44,1710.89,1729.76,79779,34,0
2020-05-15,1729.22,1751.17,1727.86,1741.01,82472,34,0
2020-05-18,1739.02,1765.03,1727.21,1732.2,91036,23,0
2020-05-19,1730.97,1747.66,1725.39,1743.8,89784,23,0
2020-05-20,1744.34,1753.79,1742.58,1747.15,84061,23,0
2020-05-21,1747.19,1748.55,1717.1,1726.67,102336,23,0
2020-05-22,1725.46,1740.15,1724.5,1733.3,69649,23,0
2020-05-25,1732.61,1734.25,1721.76,1727.6,36221,23,0
2020-05-26,1727.51,1735.43,1708.63,1710.75,74644,23,0
2020-05-27,1709.32,1715.89,1693.74,1708.98,71277,23,0
2020-05-28,1710.22,1727.51,1706.07,1718.1,74591,23,0
2020-05-29,1717.17,1737.36,1712.55,1728.7,71115,23,0
2020-06-01,1733.53,1744.45,1726.92,1738.98,72858,23,0
2020-06-02,1736.26,1745.06,1721.28,1727.78,70330,23,0
2020-06-03,1725.97,1731.76,1689.33,1697.51,84458,23,0
2020-06-04,1698.6,1721.74,1696.63,1713.96,77772,23,0
2020-06-05,1713.17,1716.06,1670.52,1685.33,83708,23,0
2020-06-08,1679.07,1700.63,1677.28,1698.0,71020,23,0
2020-06-09,1697.37,1720.8,1692.24,1714.14,77442,23,0
2020-06-10,1713.18,1739.71,1707.77,1738.18,77809,23,0
2020-06-11,1737.46,1744.61,1721.56,1726.88,86128,23,0
2020-06-12,1727.4,1742.93,1722.14,1729.91,59806,23,0
2020-06-15,1729.88,1734.12,1704.09,1724.57,60263,23,0
2020-06-16,1723.83,1732.79,1716.71,1726.25,61314,23,0
2020-06-17,1725.79,1730.21,1712.48,1726.45,50417,23,0
2020-06-18,1725.7,1737.11,1717.22,1721.95,50747,23,0
2020-06-19,1721.06,1745.13,1721.06,1741.29,50321,23,0
2020-06-22,1749.74,1763.1,1742.82,1754.38,57863,23,0
2020-06-23,1752.8,1770.78,1747.27,1767.52,61051,23,0
2020-06-24,1767.5,1779.25,1760.63,1761.32,62137,23,0
2020-06-25,1760.14,1768.86,1753.81,1763.68,55289,23,0
2020-06-26,1763.49,1771.91,1747.52,1770.42,58807,23,0
2020-06-29,1774.59,1775.34,1765.72,1772.18,59441,23,0
2020-06-30,1770.44,1785.86,1764.6,1780.37,60357,23,0
2020-07-01,1781.92,1788.94,1759.03,1769.99,56520,23,0
2020-07-02,1768.62,1779.33,1757.17,1775.29,49542,23,0
2020-07-03,1775.72,1776.98,1772.5,1775.49,27166,36,0
2020-07-06,1773.76,1786.94,1769.87,1783.82,46123,36,0
2020-07-07,1782.86,1797.18,1773.73,1795.15,49761,36,0
2020-07-08,1794.79,1817.89,1791.49,1808.72,50640,36,0
2020-07-09,1808.89,1815.94,1795.73,1802.67,55369,36,0
2020-07-10,1801.03,1810.48,1794.03,1798.24,50976,36,0
2020-07-13,1799.37,1813.21,1797.68,1802.11,52540,36,0
2020-07-14,1802.51,1810.63,1789.57,1809.19,57499,36,0
2020-07-15,1807.21,1814.83,1802.36,1809.91,49671,32,0
2020-07-16,1809.89,1813.19,1794.74,1796.76,46988,36,0
2020-07-17,1796.66,1811.62,1795.69,1809.36,42894,32,0
2020-07-20,1806.77,1820.36,1805.65,1817.14,47929,36,0
2020-07-21,1817.67,1843.41,1815.6,1841.59,56189,36,0
2020-07-22,1839.71,1871.97,1839.65,1871.56,75067,36,0
2020-07-23,1871.55,1898.3,1863.55,1887.12,79039,36,0
2020-07-24,1886.66,1906.5,1881.36,1901.06,65503,23,0
2020-07-27,1901.46,1945.49,1899.64,1941.71,82790,36,0
2020-07-28,1942.38,1981.02,1906.93,1959.43,88289,34,0
2020-07-29,1956.16,1980.81,1941.36,1970.36,69603,31,0
2020-07-30,1970.1,1971.49,1939.47,1955.88,72171,34,0
2020-07-31,1955.94,1982.89,1954.95,1973.93,75476,23,0
2020-08-03,1978.78,1989.33,1960.55,1976.47,60683,33,0
2020-08-04,1976.37,2019.83,1967.91,2018.93,62511,33,0
2020-08-05,2018.6,2055.68,2009.53,2037.67,80085,33,0
2020-08-06,2038.41,2069.64,2034.55,2063.05,73668,33,0
2020-08-07,2064.0,2074.89,2015.49,2034.61,85155,23,0
2020-08-10,2028.71,2049.85,2018.45,2027.16,69891,33,0
2020-08-11,2027.06,2029.92,1901.36,1911.41,90691,33,0
2020-08-12,1911.35,1949.33,1863.04,1916.47,92632,33,0
2020-08-13,1913.73,1966.28,1912.72,1953.22,78580,33,0
2020-08-14,1952.71,1962.13,1932.15,1944.39,72965,33,0
2020-08-17,1947.03,1990.59,1929.45,1985.05,70129,33,0
2020-08-18,1984.53,2015.65,1976.03,2001.74,75296,33,0
2020-08-19,2002.11,2006.4,1924.51,1929.08,81738,33,0
2020-08-20,1928.02,1955.19,1924.38,1946.54,81795,33,0
2020-08-21,1946.87,1955.87,1911.5,1940.4,72727,27,0
2020-08-24,1940.19,1961.82,1923.8,1929.03,65310,33,0
2020-08-25,1928.78,1937.35,1914.14,1927.8,76060,33,0
2020-08-26,1929.38,1954.68,1902.55,1953.8,67356,33,0
2020-08-27,1954.29,1976.5,1909.85,1928.83,71415,33,0
2020-08-28,1929.05,1973.82,1923.25,1963.71,73537,23,0
2020-08-31,1965.77,1976.43,1954.37,1967.2,65349,33,0
2020-09-01,1967.12,1992.4,1963.25,1970.24,68118,33,0
2020-09-02,1969.36,1973.16,1932.45,1942.64,68788,33,0
2020-09-03,1942.4,1950.96,1921.72,1930.19,69852,33,0
2020-09-04,1931.44,1947.45,1916.45,1932.65,69113,25,0
2020-09-07,1930.28,1941.29,1924.44,1929.66,38806,33,0
2020-09-08,1929.32,1940.57,1906.47,1931.25,67728,33,0
2020-09-09,1931.37,1950.87,1919.92,1946.26,58845,33,0
2020-09-10,1947.19,1966.46,1941.2,1946.0,62318,33,0
2020-09-11,1944.83,1954.47,1937.22,1939.51,58144,24,0
2020-09-14,1940.75,1962.34,1936.84,1956.34,50269,33,0
2020-09-15,1956.74,1972.03,1948.21,1954.1,54983,27,0
2020-09-16,1952.99,1973.44,1949.83,1959.38,60392,33,0
2020-09-17,1959.08,1960.89,1932.82,1944.03,64579,33,0
2020-09-18,1943.89,1960.04,1943.83,1949.45,56508,26,0
2020-09-21,1949.65,1955.47,1882.7,1912.46,70553,28,0
2020-09-22,1911.98,1919.89,1894.58,1899.93,72571,33,0
2020-09-23,1899.97,1905.24,1855.65,1863.04,82734,33,0
2020-09-24,1863.1,1876.89,1848.6,1867.53,108393,23,0
2020-09-25,1868.06,1875.02,1852.15,1860.71,93279,25,0
2020-09-28,1859.93,1882.94,1848.6,1881.4,87932,33,0
2020-09-29,1880.72,1899.08,1875.39,1897.17,83672,23,0
2020-09-30,1898.18,1902.21,1881.23,1885.28,90640,33,0
2020-10-01,1885.24,1911.88,1884.58,1905.9,87394,33,0
2020-10-02,1905.09,1917.1,1889.7,1899.0,84619,23,0
2020-10-05,1904.9,1918.55,1887.0,1913.33,70023,33,0
2020-10-06,1912.55,1920.95,1874.62,1877.88,78092,33,0
2020-10-07,1878.48,1897.92,1872.81,1887.46,72302,33,0
2020-10-08,1886.87,1900.72,1881.73,1893.37,66518,33,0
2020-10-09,1893.4,1930.23,1893.4,1930.05,74450,23,0
2020-10-12,1928.88,1933.14,1918.34,1922.48,74531,33,0
2020-10-13,1922.37,1925.29,1886.43,1890.91,82930,33,0
2020-10-14,1891.42,1912.95,1882.31,1901.18,75441,33,0
2020-10-15,1901.78,1908.86,1889.62,1908.23,81168,33,0
2020-10-16,1908.48,1913.8,1897.71,1898.5,66178,28,0
2020-10-19,1899.1,1918.37,1896.96,1904.12,68863,33,0
2020-10-20,1903.68,1913.93,1894.43,1906.98,69794,33,0
2020-10-21,1907.84,1931.34,1907.84,1924.49,73801,33,0
2020-10-22,1923.88,1925.86,1894.48,1903.71,72141,33,0
2020-10-23,1903.57,1914.24,1894.41,1901.24,66704,26,0
2020-10-26,1902.71,1908.32,1891.26,1902.02,73200,33,0
2020-10-27,1901.35,1911.23,1897.65,1907.57,63571,33,0
2020-10-28,1907.71,1910.74,1869.35,1876.95,82426,33,0
2020-10-29,1876.38,1884.92,1859.81,1867.6,79084,33,0
2020-10-30,1866.4,1889.62,1864.28,1878.56,81585,33,0
2020-11-02,1876.56,1895.97,1873.3,1895.41,75195,33,0
2020-11-03,1895.24,1910.4,1886.91,1909.37,68611,33,0
2020-11-04,1908.7,1916.27,1881.42,1902.98,108126,23,0
2020-11-05,1902.62,1952.72,1902.18,1949.3,92833,33,0
2020-11-06,1948.32,1960.29,1935.57,1951.11,85812,23,0
2020-11-09,1954.32,1965.4,1850.4,1861.92,107507,24,0
2020-11-10,1864.23,1890.37,1860.11,1877.18,95850,33,0
2020-11-11,1876.79,1884.31,1856.18,1865.13,74511,33,0
2020-11-12,1865.37,1883.63,1862.59,1876.76,75473,33,0
2020-11-13,1876.41,1896.7,1873.86,1889.28,67030,23,0
2020-11-16,1887.69,1898.95,1864.46,1888.47,79216,23,0
2020-11-17,1888.69,1893.34,1876.84,1879.98,75971,23,0
2020-11-18,1880.22,1884.69,1863.38,1872.19,86243,23,0
2020-11-19,1872.44,1873.82,1852.58,1865.74,91613,23,0
2020-11-20,1865.39,1879.64,1860.74,1870.78,79656,23,0
2020-11-23,1870.54,1875.96,1830.86,1837.45,80770,23,0
2020-11-24,1837.6,1838.88,1800.37,1807.19,105790,23,0
2020-11-25,1807.25,1817.64,1801.43,1807.49,84724,23,0
2020-11-26,1806.37,1818.14,1805.79,1809.68,44485,23,0
2020-11-27,1810.1,1813.7,1774.15,1786.88,63509,36,0
2020-11-30,1786.39,1789.82,1764.34,1776.62,84893,36,0
2020-12-01,1776.86,1817.16,1775.6,1814.96,75460,36,0
2020-12-02,1814.78,1832.27,1807.36,1830.45,73812,36,0
2020-12-03,1830.14,1843.96,1823.53,1840.69,77314,36,0
2020-12-04,1840.63,1848.08,1829.05,1838.49,68151,33,0
2020-12-07,1837.1,1868.53,1822.13,1861.94,74968,34,0
2020-12-08,1863.12,1875.28,1860.16,1870.12,69897,23,0
2020-12-09,1870.5,1870.7,1825.21,1839.8,85383,36,0
2020-12-10,1839.5,1849.92,1828.72,1836.41,80249,36,0
2020-12-11,1836.21,1847.67,1823.93,1839.37,73315,25,0
2020-12-14,1840.44,1841.35,1818.87,1826.86,73048,36,0
2020-12-15,1827.15,1855.23,1825.35,1853.18,69822,36,0
2020-12-16,1853.3,1865.54,1844.6,1864.49,82496,36,0
2020-12-17,1863.71,1896.22,1861.93,1885.26,81057,36,0
2020-12-18,1885.25,1889.56,1877.4,1881.11,70951,34,0
2020-12-21,1885.64,1906.64,1855.03,1876.3,100443,36,0
2020-12-22,1876.91,1884.14,1858.76,1859.76,87856,36,0
2020-12-23,1859.87,1878.37,1856.84,1873.07,79399,36,0
2020-12-24,1872.65,1880.38,1869.3,1879.31,48844,36,0
2020-12-28,1882.44,1900.1,1869.21,1873.3,79480,36,0
2020-12-29,1873.66,1886.45,1871.67,1878.14,70518,36,0
2020-12-30,1877.03,1894.33,1876.18,1894.29,61855,36,0
2020-12-31,1893.95,1900.18,1885.36,1895.29,51231,36,0
2021-01-04,1904.13,1944.34,1902.51,1942.52,88810,23,0
2021-01-05,1941.7,1952.98,1934.2,1949.67,80753,36,0
2021-01-06,1949.91,1959.32,1900.85,1918.72,102774,36,0
2021-01-07,1918.76,1927.54,1906.96,1913.28,84943,36,0
2021-01-08,1914.21,1917.37,1828.16,1848.74,103038,23,0
2021-01-11,1848.25,1856.56,1817.08,1843.24,98171,36,0
2021-01-12,1844.42,1863.57,1837.29,1854.48,87439,36,0
2021-01-13,1854.31,1862.86,1841.92,1844.8,76843,36,0
2021-01-14,1844.91,1857.4,1829.21,1845.89,84995,36,0
2021-01-15,1846.06,1856.74,1823.2,1827.09,86689,23,0
2021-01-18,1828.39,1840.67,1803.92,1837.52,57887,36,0
2021-01-19,1837.45,1845.41,1833.02,1839.94,74345,36,0
2021-01-20,1839.41,1871.56,1832.5,1871.22,84606,36,0
2021-01-21,1870.64,1874.97,1858.32,1869.51,78296,36,0
2021-01-22,1869.54,1870.65,1837.21,1855.81,88433,24,0
2021-01-25,1854.1,1867.69,1847.06,1855.85,86581,36,0
2021-01-26,1855.09,1861.62,1848.3,1850.47,76366,36,0
2021-01-27,1850.27,1853.07,1831.37,1844.07,88170,36,0
2021-01-28,1843.67,1863.82,1833.94,1842.26,101973,36,0
2021-01-29,1841.31,1875.58,1839.46,1848.35,111661,28,0
2021-02-01,1862.93,1871.64,1848.9,1860.5,120824,36,0
2021-02-02,1860.09,1863.97,1829.45,1837.89,106618,36,0
2021-02-03,1837.51,1844.78,1829.69,1833.96,82781,36,0
2021-02-04,1833.35,1834.62,1785.06,1793.76,95367,36,0
2021-02-05,1794.13,1814.98,1791.94,1813.69,82359,36,0
2021-02-08,1817.04,1839.0,1807.7,1830.43,78284,36,0
2021-02-09,1829.87,1848.57,1828.7,1838.36,82789,35,0
2021-02-10,1837.47,1855.35,1833.96,1843.12,81809,35,0
2021-02-11,1842.68,1847.29,1820.97,1825.43,72379,35,0
2021-02-12,1825.17,1830.74,1810.42,1824.29,72289,25,0
2021-02-15,1825.17,1826.93,1815.86,1818.35,47530,35,0
2021-02-16,1819.02,1826.34,1789.31,1794.27,89043,35,0
2021-02-17,1793.77,1795.05,1769.41,1776.04,100322,35,0
2021-02-18,1776.89,1789.44,1768.3,1775.69,112517,35,0
2021-02-19,1775.41,1791.5,1760.52,1783.29,116350,23,0
2021-02-22,1781.19,1812.66,1780.61,1809.59,121462,35,0
2021-02-23,1809.52,1815.89,1795.56,1805.51,114523,35,0
2021-02-24,1804.96,1813.68,1783.42,1804.71,113848,35,0
2021-02-25,1805.08,1805.13,1765.48,1769.94,136168,35,0
2021-02-26,1770.55,1775.69,1717.0,1734.1,147092,30,0
2021-03-01,1733.69,1759.86,1719.54,1724.44,118908,23,0
2021-03-02,1724.65,1739.03,1707.15,1738.05,121082,35,0
2021-03-03,1737.56,1740.42,1701.73,1710.71,113363,35,0
2021-03-04,1709.97,1723.14,1690.45,1697.4,131071,35,0
2021-03-05,1697.0,1707.64,1687.22,1700.63,122588,23,0
2021-03-08,1702.76,1714.13,1676.65,1683.22,120173,35,0
2021-03-09,1682.86,1720.63,1680.08,1715.66,108718,35,0
2021-03-10,1715.77,1726.7,1708.07,1726.54,104329,35,0
2021-03-11,1726.18,1739.86,1719.11,1722.51,104201,35,0
2021-03-12,1721.96,1728.83,1699.07,1726.73,106561,32,0
2021-03-15,1726.2,1734.48,1721.57,1731.51,92288,35,0
2021-03-16,1731.1,1740.97,1726.01,1731.38,88523,35,0
2021-03-17,1731.26,1751.54,1724.01,1744.97,94216,35,0
2021-03-18,1744.4,1755.43,1719.31,1736.4,110697,35,0
2021-03-19,1735.2,1746.73,1728.4,1744.78,97929,35,0
2021-03-22,1745.71,1746.88,1727.37,1738.78,88556,35,0
2021-03-23,1738.61,1742.44,1724.47,1726.77,90149,35,0
2021-03-24,1727.08,1738.17,1723.91,1734.1,83496,35,0
2021-03-25,1734.11,1745.21,1721.7,1726.58,89360,35,0
2021-03-26,1726.29,1736.63,1721.62,1732.25,78751,35,0
2021-03-29,1731.62,1733.07,1705.77,1711.83,76127,35,0
2021-03-30,1712.09,1714.28,1678.63,1684.75,92412,35,0
2021-03-31,1685.16,1715.2,1677.82,1707.25,90823,35,0
2021-04-01,1707.43,1730.39,1705.68,1729.57,77823,35,0
2021-04-05,1727.71,1733.46,1721.3,1728.11,60216,35,0
2021-04-06,1727.3,1745.33,1727.09,1743.24,76710,35,0
2021-04-07,1742.75,1744.23,1730.59,1737.49,69859,35,0
2021-04-08,1737.16,1758.65,1733.07,1755.35,66878,35,0
2021-04-09,1755.36,1757.26,1731.05,1743.73,78965,23,0
2021-04-12,1743.05,1744.86,1727.28,1732.67,85687,23,0
2021-04-13,1732.53,1748.82,1723.6,1745.05,98131,23,0
2021-04-14,1733.1,1749.23,1732.49,1736.2,90425,23,0
2021-04-15,1736.01,1769.56,1734.24,1763.26,101616,23,0
2021-04-16,1762.77,1783.68,1759.66,1776.81,97747,23,0
2021-04-19,1777.23,1789.96,1766.6,1771.31,103061,23,0
2021-04-20,1771.06,1780.31,1763.53,1778.61,99551,23,0
2021-04-21,1778.61,1797.53,1776.12,1793.51,93240,23,0
2021-04-22,1792.82,1797.76,1777.33,1783.94,94289,23,0
2021-04-23,1783.45,1795.8,1769.88,1776.67,98840,23,0
2021-04-26,1775.72,1783.49,1768.68,1781.16,96190,23,0
2021-04-27,1781.16,1785.39,1773.58,1776.4,87190,23,0
2021-04-28,1776.12,1782.42,1762.54,1781.46,94152,23,0
2021-04-29,1780.92,1789.85,1755.99,1771.73,92877,23,0
2021-04-30,1771.77,1773.59,1764.12,1769.03,93321,23,0
2021-05-03,1767.89,1797.79,1765.96,1792.77,82414,23,0
2021-05-04,1792.67,1798.91,1770.65,1778.63,93485,23,0
2021-05-05,1778.42,1787.85,1770.26,1786.65,80935,23,0
2021-05-06,1784.92,1817.99,1781.9,1814.66,93992,23,0
2021-05-07,1814.8,1843.25,1812.81,1830.89,99006,23,0
2021-05-10,1833.61,1845.3,1829.84,1835.5,299480,23,0
2021-05-11,1835.33,1841.72,1817.85,1837.19,386293,23,0
2021-05-12,1836.23,1843.69,1813.11,1815.25,467503,23,0
2021-05-13,1815.09,1828.68,1808.62,1826.25,410280,23,0
2021-05-14,1824.69,1845.85,1819.6,1843.67,347579,23,0
2021-05-17,1840.8,1868.38,1840.8,1866.7,338445,23,0
2021-05-18,1865.86,1874.92,1863.07,1869.2,289040,23,0
2021-05-19,1869.1,1889.98,1852.06,1869.11,449867,23,0
2021-05-20,1868.76,1883.86,1863.69,1876.84,364094,23,0
2021-05-21,1876.38,1889.3,1870.01,1881.57,313666,23,0
2021-05-24,1882.06,1886.99,1875.08,1880.42,303507,23,0
2021-05-25,1880.17,1900.15,1872.57,1898.91,312030,23,0
2021-05-26,1898.35,1912.63,1890.61,1896.19,305963,23,0
2021-05-27,1895.97,1903.59,1888.05,1896.27,316431,23,0
2021-05-28,1895.93,1905.91,1882.04,1903.86,358932,23,0
2021-05-31,1903.52,1910.52,1901.92,1906.32,142127,23,0
2021-06-01,1906.52,1916.44,1892.24,1900.12,263473,23,0
2021-06-02,1899.77,1908.94,1894.16,1907.94,190124,23,0
2021-06-03,1907.53,1909.54,1865.13,1870.37,283487,23,0
2021-06-04,1869.96,1896.09,1855.28,1891.26,255526,23,0
2021-06-07,1890.83,1899.99,1881.37,1898.75,254086,23,0
2021-06-08,1898.65,1903.7,1883.56,1892.68,270421,23,0
2021-06-09,1892.23,1898.91,1887.19,1888.35,276568,23,0
2021-06-10,1888.31,1899.81,1869.65,1898.16,341165,23,0
2021-06-11,1897.31,1902.92,1874.25,1876.0,282218,23,0
2021-06-14,1876.23,1877.7,1844.49,1865.91,289625,23,0
2021-06-15,1865.35,1869.06,1851.43,1858.51,311072,23,0
2021-06-16,1859.24,1862.8,1802.86,1811.68,385979,23,0
2021-06-17,1811.65,1825.18,1766.99,1772.84,575292,23,0
2021-06-18,1772.57,1797.23,1760.63,1763.73,476240,23,0
2021-06-21,1764.72,1786.45,1764.59,1782.66,454326,23,0
2021-06-22,1782.39,1789.97,1772.15,1778.5,358552,23,0
2021-06-23,1777.92,1794.88,1773.1,1779.08,319874,23,0
2021-06-24,1778.06,1787.93,1772.74,1774.68,299911,23,0
2021-06-25,1775.51,1790.23,1773.56,1780.89,299227,23,0
2021-06-28,1781.03,1785.63,1770.52,1777.86,293073,23,0
2021-06-29,1778.03,1778.82,1750.43,1760.88,324098,23,0
2021-06-30,1760.04,1774.3,1753.21,1770.33,317646,23,0
2021-07-01,1769.69,1782.74,1765.49,1776.55,307318,23,0
2021-07-02,1774.45,1794.97,1774.11,1787.02,324451,23,0
2021-07-05,1787.36,1794.52,1784.27,1791.62,144826,23,0
2021-07-06,1791.2,1814.95,1789.98,1796.98,352472,23,0
2021-07-07,1795.47,1809.72,1793.75,1803.5,341305,23,0
2021-07-08,1802.88,1818.32,1793.93,1802.08,411423,0,0
2021-07-09,1801.69,1812.29,1796.5,1807.87,318244,23,0
2021-07-12,1807.69,1810.76,1791.37,1805.82,281087,23,0
2021-07-13,1805.79,1817.14,1798.51,1807.43,354109,23,0
2021-07-14,1807.35,1829.76,1804.33,1827.04,347536,23,0
2021-07-15,1826.82,1834.13,1820.16,1829.24,352610,23,0
2021-07-16,1828.47,1831.93,1808.72,1811.44,368496,23,0
2021-07-19,1811.01,1817.26,1794.81,1812.52,415107,23,0
2021-07-20,1812.6,1824.96,1804.9,1810.21,358165,23,0
2021-07-21,1809.71,1813.61,1794.5,1803.18,311955,23,0
2021-07-22,1803.49,1807.97,1792.61,1806.34,311447,23,0
2021-07-23,1807.24,1810.29,1789.22,1801.86,252011,23,0
2021-07-26,1802.29,1811.43,1796.25,1797.31,274970,23,0
2021-07-27,1797.37,1805.19,1793.46,1798.49,259721,23,0
2021-07-28,1798.76,1809.74,1792.25,1806.6,298895,23,0
2021-07-29,1807.09,1832.64,1806.41,1827.86,257873,23,0
2021-07-30,1828.06,1831.28,1810.13,1813.72,235977,23,0
2021-08-02,1813.94,1819.48,1805.51,1813.39,102499,35,0
2021-08-03,1812.94,1814.82,1806.85,1810.21,89880,35,0
2021-08-04,1810.45,1831.52,1806.21,1811.8,103724,35,0
2021-08-05,1811.9,1814.83,1797.55,1803.92,97362,35,0
2021-08-06,1804.38,1804.69,1758.48,1763.31,119266,23,0
2021-08-09,1763.6,1764.57,1680.43,1729.41,165924,23,0
2021-08-10,1729.91,1738.33,1717.44,1729.13,116932,35,0
2021-08-11,1729.31,1754.52,1723.99,1751.45,117771,23,0
2021-08-12,1751.14,1758.06,1741.63,1752.55,103096,23,0
2021-08-13,1752.54,1779.88,1751.61,1779.6,94090,23,0
2021-08-16,1778.42,1789.32,1770.7,1787.04,102814,35,0
2021-08-17,1787.42,1795.34,1780.6,1785.84,101685,35,0
2021-08-18,1785.98,1793.83,1777.1,1787.37,108186,35,0
2021-08-19,1787.44,1792.26,1774.36,1779.66,130288,27,0
2021-08-20,1779.89,1788.43,1778.27,1780.73,97454,23,0
2021-08-23,1780.14,1806.38,1776.39,1805.31,96259,23,0
2021-08-24,1805.11,1809.56,1800.52,1802.93,84098,35,0
2021-08-25,1802.93,1803.03,1782.3,1790.43,101800,35,0
2021-08-26,1790.89,1797.94,1779.79,1791.88,98735,35,0
2021-08-27,1792.67,1819.09,1784.06,1818.01,118388,23,0
2021-08-30,1817.44,1823.14,1807.63,1810.19,84711,35,0
2021-08-31,1809.51,1819.04,1801.76,1813.6,108517,35,0
2021-09-01,1813.68,1819.89,1808.4,1814.03,100805,35,0
2021-09-02,1813.7,1817.04,1804.85,1809.37,79148,35,0
2021-09-03,1809.27,1833.93,1808.86,1827.2,91871,32,0
2021-09-06,1828.17,1830.19,1821.26,1823.22,47190,35,0
2021-09-07,1823.3,1827.16,1792.24,1794.19,106234,35,0
2021-09-08,1794.28,1801.93,1782.43,1789.24,99991,35,0
2021-09-09,1789.27,1800.91,1783.71,1794.11,79319,35,0
2021-09-10,1794.47,1803.77,1787.04,1787.04,76651,23,0
2021-09-13,1788.24,1798.38,1783.64,1793.29,66416,35,0
2021-09-14,1793.18,1808.62,1781.06,1804.47,71941,35,0
2021-09-15,1804.11,1806.75,1790.51,1793.53,74699,35,0
2021-09-16,1793.84,1796.07,1745.04,1753.38,87509,23,0
2021-09-17,1752.92,1767.23,1747.11,1754.07,82329,25,0
2021-09-20,1754.44,1766.99,1742.15,1764.04,80086,35,0
2021-09-21,1764.67,1781.55,1757.8,1774.19,69097,35,0
2021-09-22,1773.68,1787.1,1764.71,1767.94,86074,35,0
2021-09-23,1767.83,1776.32,1737.52,1742.35,82351,35,0
2021-09-24,1743.2,1757.52,1740.45,1750.3,71272,23,0
2021-09-27,1750.57,1760.74,1744.75,1750.11,69181,35,0
2021-09-28,1749.53,1754.36,1728.01,1733.85,88931,35,0
2021-09-29,1733.23,1745.49,1721.4,1726.4,91491,31,0
2021-09-30,1725.49,1764.12,1722.26,1756.93,83107,35,0
2021-10-01,1756.2,1764.02,1749.6,1760.59,76496,25,0
2021-10-04,1761.95,1770.25,1747.58,1769.22,84698,25,0
2021-10-05,1769.68,1770.07,1748.69,1759.72,71439,35,0
2021-10-06,1759.41,1765.03,1745.77,1762.37,82266,35,0
2021-10-07,1762.34,1766.85,1751.98,1755.12,67525,35,0
2021-10-08,1756.08,1781.17,1753.24,1756.49,75824,26,0
2021-10-11,1757.04,1760.9,1750.07,1754.2,58599,35,0
2021-10-12,1752.59,1769.31,1750.66,1759.96,74219,35,0
2021-10-13,1759.24,1795.92,1757.78,1792.89,79283,35,0
2021-10-14,1791.48,1800.47,1786.59,1795.84,66890,35,0
2021-10-15,1795.77,1796.35,1764.87,1767.37,72646,23,0
2021-10-18,1767.36,1771.95,1760.04,1764.67,78825,35,0
2021-10-19,1763.87,1785.11,1762.79,1769.41,81722,35,0
2021-10-20,1767.93,1788.41,1766.76,1781.86,75774,35,0
2021-10-21,1781.15,1789.3,1776.46,1782.88,73853,35,0
2021-10-22,1782.78,1813.83,1782.78,1792.19,85410,24,0
2021-10-25,1793.44,1809.79,1792.13,1807.56,75525,35,0
2021-10-26,1807.11,1808.2,1782.23,1792.63,71022,35,0
