open,high,low,close,<SPREAD>,time,spread,real_volume,volume,tick_volume
1328.54,1329.76,1328.09,1328.96,23.0,2019-02-27 00:00:00,,,1489.0,
1328.58,1329.26,1326.91,1327.55,23.0,2019-02-27 04:00:00,,,1302.0,
1327.55,1327.69,1325.55,1326.7,23.0,2019-02-27 08:00:00,,,5144.0,
1326.7,1328.71,1325.15,1326.15,23.0,2019-02-27 12:00:00,,,5770.0,
1326.15,1326.16,1316.68,1319.21,23.0,2019-02-27 16:00:00,,,10581.0,
1319.21,1320.6,1317.71,1319.39,26.0,2019-02-27 20:00:00,,,3731.0,
1319.32,1321.22,1317.13,1318.2,26.0,2019-02-28 00:00:00,,,3268.0,
1318.2,1319.16,1318.01,1318.27,26.0,2019-02-28 04:00:00,,,2726.0,
1318.24,1325.51,1318.06,1324.66,27.0,2019-02-28 08:00:00,,,7159.0,
1324.66,1327.17,1320.11,1320.81,23.0,2019-02-28 12:00:00,,,9157.0,
1320.83,1321.72,1312.9,1315.05,23.0,2019-02-28 16:00:00,,,14455.0,
1315.05,1315.55,1312.5,1312.76,23.0,2019-02-28 20:00:00,,,4616.0,
1313.66,1315.12,1312.8,1314.29,27.0,2019-03-01 00:00:00,,,3236.0,
1314.26,1314.29,1311.27,1311.53,27.0,2019-03-01 04:00:00,,,3353.0,
1311.53,1312.09,1305.99,1307.83,24.0,2019-03-01 08:00:00,,,7832.0,
1307.83,1310.5,1304.15,1305.64,23.0,2019-03-01 12:00:00,,,7493.0,
1305.64,1312.09,1298.19,1298.35,23.0,2019-03-01 16:00:00,,,13197.0,
1298.36,1299.68,1290.07,1293.33,23.0,2019-03-01 20:00:00,,,7994.0,
1293.21,1296.78,1293.11,1296.26,25.0,2019-03-04 00:00:00,,,2851.0,
1296.21,1296.91,1293.88,1293.98,26.0,2019-03-04 04:00:00,,,3273.0,
1293.98,1294.67,1286.2,1287.86,23.0,2019-03-04 08:00:00,,,8129.0,
1287.86,1289.46,1284.97,1286.75,23.0,2019-03-04 12:00:00,,,8345.0,
1286.75,1289.68,1282.75,1286.48,23.0,2019-03-04 16:00:00,,,10515.0,
1286.48,1288.4,1286.04,1286.24,26.0,2019-03-04 20:00:00,,,3923.0,
1286.41,1287.7,1285.49,1287.4,27.0,2019-03-05 00:00:00,,,2695.0,
1287.4,1289.5,1286.8,1288.0,25.0,2019-03-05 04:00:00,,,4740.0,
1288.0,1288.94,1283.69,1284.47,24.0,2019-03-05 08:00:00,,,5934.0,
1284.57,1287.68,1283.34,1285.75,24.0,2019-03-05 12:00:00,,,6798.0,
1285.75,1286.62,1281.08,1282.92,23.0,2019-03-05 16:00:00,,,11196.0,
1282.92,1288.29,1282.52,1287.42,23.0,2019-03-05 20:00:00,,,3273.0,
1287.35,1289.32,1286.58,1287.77,26.0,2019-03-06 00:00:00,,,3040.0,
1287.76,1288.44,1285.84,1288.34,27.0,2019-03-06 04:00:00,,,4228.0,
1288.34,1290.81,1285.36,1285.89,23.0,2019-03-06 08:00:00,,,4931.0,
1285.89,1288.39,1283.96,1284.57,25.0,2019-03-06 12:00:00,,,7977.0,
1284.57,1287.57,1283.44,1286.15,24.0,2019-03-06 16:00:00,,,9463.0,
1286.15,1287.47,1284.96,1285.91,26.0,2019-03-06 20:00:00,,,3478.0,
1286.19,1288.33,1285.69,1287.73,28.0,2019-03-07 00:00:00,,,2356.0,
1287.73,1287.84,1284.18,1284.24,26.0,2019-03-07 04:00:00,,,2802.0,
1284.28,1286.88,1280.64,1286.07,23.0,2019-03-07 08:00:00,,,5726.0,
1286.07,1288.94,1282.85,1284.66,23.0,2019-03-07 12:00:00,,,8775.0,
1284.76,1288.35,1282.68,1285.35,24.0,2019-03-07 16:00:00,,,12238.0,
1285.35,1286.32,1284.74,1285.17,23.0,2019-03-07 20:00:00,,,3934.0,
1285.84,1286.89,1284.98,1286.32,26.0,2019-03-08 00:00:00,,,2602.0,
1286.34,1290.62,1285.92,1290.6,28.0,2019-03-08 04:00:00,,,4285.0,
1290.6,1295.72,1289.79,1294.06,24.0,2019-03-08 08:00:00,,,7602.0,
1294.11,1298.94,1291.43,1298.0,23.0,2019-03-08 12:00:00,,,9634.0,
1297.88,1300.7,1295.18,1297.94,23.0,2019-03-08 16:00:00,,,12977.0,
1297.94,1300.59,1297.14,1298.16,23.0,2019-03-08 20:00:00,,,4082.0,
1297.3,1298.26,1295.95,1296.08,26.0,2019-03-11 00:00:00,,,3950.0,
1296.17,1298.58,1295.57,1298.07,28.0,2019-03-11 04:00:00,,,2453.0,
1298.07,1298.99,1295.4,1296.48,24.0,2019-03-11 08:00:00,,,4607.0,
1296.48,1296.86,1293.46,1293.97,23.0,2019-03-11 12:00:00,,,8096.0,
1293.97,1294.12,1290.37,1290.88,25.0,2019-03-11 16:00:00,,,8277.0,
1290.87,1293.82,1290.87,1293.0,24.0,2019-03-11 20:00:00,,,2361.0,
1293.3,1295.06,1291.91,1294.75,24.0,2019-03-12 00:00:00,,,3814.0,
1294.75,1297.32,1294.32,1296.95,25.0,2019-03-12 04:00:00,,,3112.0,
1296.96,1297.16,1294.28,1296.66,26.0,2019-03-12 08:00:00,,,5326.0,
1296.66,1299.5,1295.17,1297.69,23.0,2019-03-12 12:00:00,,,8579.0,
1297.72,1298.57,1295.96,1298.36,24.0,2019-03-12 16:00:00,,,6103.0,
1298.36,1302.14,1298.3,1300.96,23.0,2019-03-12 20:00:00,,,2964.0,
1300.93,1304.72,1300.28,1303.84,23.0,2019-03-13 00:00:00,,,2869.0,
1303.84,1305.73,1303.82,1304.43,25.0,2019-03-13 04:00:00,,,2719.0,
1304.4,1308.22,1303.63,1307.7,26.0,2019-03-13 08:00:00,,,4977.0,
1307.76,1309.32,1305.86,1308.58,24.0,2019-03-13 12:00:00,,,7802.0,
1308.58,1309.26,1306.54,1308.49,24.0,2019-03-13 16:00:00,,,6777.0,
1308.49,1311.14,1308.4,1308.64,23.0,2019-03-13 20:00:00,,,3055.0,
1309.12,1310.24,1305.75,1306.05,23.0,2019-03-14 00:00:00,,,2931.0,
1306.05,1306.7,1302.6,1304.48,26.0,2019-03-14 04:00:00,,,3824.0,
1304.48,1304.5,1295.82,1297.06,24.0,2019-03-14 08:00:00,,,6467.0,
1297.06,1299.06,1292.68,1294.58,23.0,2019-03-14 12:00:00,,,8528.0,
1294.6,1296.37,1293.1,1295.67,24.0,2019-03-14 16:00:00,,,7089.0,
1295.67,1297.0,1295.53,1295.77,26.0,2019-03-14 20:00:00,,,2216.0,
1295.7,1296.64,1293.89,1294.69,26.0,2019-03-15 00:00:00,,,2346.0,
1294.62,1299.82,1293.88,1298.98,26.0,2019-03-15 04:00:00,,,4222.0,
1298.98,1304.31,1298.9,1302.34,26.0,2019-03-15 08:00:00,,,5347.0,
1302.34,1304.75,1300.54,1304.52,23.0,2019-03-15 12:00:00,,,7140.0,
1304.52,1306.31,1301.2,1302.49,23.0,2019-03-15 16:00:00,,,8712.0,
1302.49,1302.62,1301.24,1301.91,23.0,2019-03-15 20:00:00,,,2568.0,
1301.94,1302.41,1298.12,1299.34,23.0,2019-03-18 00:00:00,,,2969.0,
1299.28,1299.81,1298.41,1298.51,28.0,2019-03-18 04:00:00,,,2216.0,
1298.51,1305.49,1298.42,1305.38,24.0,2019-03-18 08:00:00,,,4554.0,
1305.38,1306.62,1303.62,1305.23,24.0,2019-03-18 12:00:00,,,6526.0,
1305.2,1305.94,1300.87,1303.14,23.0,2019-03-18 16:00:00,,,8002.0,
1303.14,1303.82,1301.9,1303.23,28.0,2019-03-18 20:00:00,,,1679.0,
1303.35,1306.12,1302.22,1305.74,25.0,2019-03-19 00:00:00,,,2717.0,
1305.66,1307.74,1305.62,1306.24,23.0,2019-03-19 04:00:00,,,4519.0,
1306.22,1307.25,1303.62,1305.96,25.0,2019-03-19 08:00:00,,,4341.0,
1305.96,1310.82,1305.86,1309.83,24.0,2019-03-19 12:00:00,,,8578.0,
1309.86,1310.48,1305.72,1307.41,24.0,2019-03-19 16:00:00,,,7933.0,
1307.41,1307.54,1306.0,1306.06,23.0,2019-03-19 20:00:00,,,2000.0,
1306.07,1306.92,1303.72,1304.88,27.0,2019-03-20 00:00:00,,,2584.0,
1304.85,1305.82,1304.25,1305.64,28.0,2019-03-20 04:00:00,,,1469.0,
1305.63,1306.45,1301.53,1303.07,23.0,2019-03-20 08:00:00,,,4671.0,
1303.08,1309.52,1302.65,1306.05,23.0,2019-03-20 12:00:00,,,8176.0,
1306.13,1306.42,1298.52,1301.85,23.0,2019-03-20 16:00:00,,,8045.0,
1301.89,1316.89,1301.89,1312.13,23.0,2019-03-20 20:00:00,,,12177.0,
1312.1,1318.26,1312.1,1317.71,23.0,2019-03-21 00:00:00,,,3647.0,
1317.71,1318.95,1317.33,1317.34,24.0,2019-03-21 04:00:00,,,3034.0,
1317.33,1320.3,1317.24,1317.3,23.0,2019-03-21 08:00:00,,,5842.0,
1317.3,1318.45,1312.44,1312.86,23.0,2019-03-21 12:00:00,,,9323.0,
1312.83,1312.86,1303.12,1307.76,23.0,2019-03-21 16:00:00,,,13296.0,
1307.7,1309.59,1307.26,1308.95,23.0,2019-03-21 20:00:00,,,3213.0,
1309.01,1310.22,1306.74,1309.92,23.0,2019-03-22 00:00:00,,,2880.0,
1309.92,1310.09,1307.18,1309.03,25.0,2019-03-22 04:00:00,,,2200.0,
1309.03,1313.79,1308.85,1313.33,23.0,2019-03-22 08:00:00,,,9476.0,
1313.33,1314.87,1309.59,1314.21,23.0,2019-03-22 12:00:00,,,10309.0,
1314.21,1314.61,1309.75,1312.74,23.0,2019-03-22 16:00:00,,,11458.0,
1312.74,1313.5,1311.03,1313.06,25.0,2019-03-22 20:00:00,,,3160.0,
1313.34,1315.19,1310.92,1314.49,25.0,2019-03-25 00:00:00,,,4309.0,
1314.49,1316.48,1314.36,1316.24,23.0,2019-03-25 04:00:00,,,2406.0,
1316.34,1317.78,1314.84,1317.33,26.0,2019-03-25 08:00:00,,,5196.0,
1317.34,1320.02,1315.99,1319.89,23.0,2019-03-25 12:00:00,,,8215.0,
1319.88,1322.91,1318.95,1322.59,23.0,2019-03-25 16:00:00,,,8797.0,
1322.54,1324.38,1320.66,1321.66,25.0,2019-03-25 20:00:00,,,4840.0,
1321.43,1323.16,1320.22,1321.52,27.0,2019-03-26 00:00:00,,,3131.0,
1321.52,1321.72,1317.32,1317.9,28.0,2019-03-26 04:00:00,,,2911.0,
1317.92,1319.71,1314.5,1314.7,23.0,2019-03-26 08:00:00,,,6312.0,
1314.7,1318.76,1312.58,1314.08,23.0,2019-03-26 12:00:00,,,8995.0,
1314.08,1317.01,1313.21,1315.5,25.0,2019-03-26 16:00:00,,,7908.0,
1315.46,1317.2,1314.9,1315.13,24.0,2019-03-26 20:00:00,,,2710.0,
1315.21,1318.38,1315.16,1317.3,25.0,2019-03-27 00:00:00,,,4708.0,
1317.28,1317.88,1314.4,1315.25,26.0,2019-03-27 04:00:00,,,4509.0,
1315.19,1318.34,1312.74,1317.78,27.0,2019-03-27 08:00:00,,,9443.0,
1317.78,1319.24,1308.7,1312.37,23.0,2019-03-27 12:00:00,,,13248.0,
1312.33,1313.34,1309.24,1309.72,24.0,2019-03-27 16:00:00,,,13592.0,
1309.72,1310.9,1307.97,1309.12,25.0,2019-03-27 20:00:00,,,4318.0,
1309.19,1310.89,1307.41,1307.73,26.0,2019-03-28 00:00:00,,,3132.0,
1307.73,1311.63,1307.16,1311.33,26.0,2019-03-28 04:00:00,,,2840.0,
1311.34,1312.19,1306.6,1307.23,25.0,2019-03-28 08:00:00,,,6205.0,
1307.22,1307.62,1291.11,1291.77,23.0,2019-03-28 12:00:00,,,12539.0,
1291.76,1295.23,1288.43,1290.9,23.0,2019-03-28 16:00:00,,,13184.0,
1290.9,1291.76,1289.69,1289.86,23.0,2019-03-28 20:00:00,,,2659.0,
1289.98,1292.54,1289.82,1290.81,23.0,2019-03-29 00:00:00,,,2739.0,
1290.81,1291.37,1288.32,1289.85,23.0,2019-03-29 04:00:00,,,2403.0,
1289.78,1292.01,1286.61,1290.84,24.0,2019-03-29 08:00:00,,,5535.0,
1290.84,1299.66,1290.14,1299.2,23.0,2019-03-29 12:00:00,,,11018.0,
1299.2,1299.2,1292.6,1293.22,25.0,2019-03-29 16:00:00,,,11617.0,
1293.22,1293.88,1291.44,1291.79,23.0,2019-03-29 20:00:00,,,2980.0,
1292.31,1293.18,1290.2,1291.6,25.0,2019-04-01 00:00:00,,,2064.0,
1291.58,1293.71,1291.45,1292.82,26.0,2019-04-01 04:00:00,,,3575.0,
1292.82,1293.76,1288.13,1290.64,23.0,2019-04-01 08:00:00,,,5166.0,
1290.64,1295.61,1289.09,1294.68,24.0,2019-04-01 12:00:00,,,6856.0,
1294.68,1296.92,1289.06,1289.48,23.0,2019-04-01 16:00:00,,,12970.0,
1289.46,1290.78,1286.32,1287.24,23.0,2019-04-01 20:00:00,,,5155.0,
1287.25,1289.09,1286.53,1288.14,25.0,2019-04-02 00:00:00,,,1277.0,
1288.14,1289.04,1285.26,1285.85,28.0,2019-04-02 04:00:00,,,3009.0,
1285.85,1289.46,1285.19,1286.42,23.0,2019-04-02 08:00:00,,,3734.0,
1286.42,1290.99,1286.19,1289.08,23.0,2019-04-02 12:00:00,,,5346.0,
1289.06,1291.79,1287.97,1289.48,23.0,2019-04-02 16:00:00,,,8555.0,
1289.48,1292.51,1289.36,1292.06,23.0,2019-04-02 20:00:00,,,3774.0,
1292.08,1292.78,1290.07,1291.28,28.0,2019-04-03 00:00:00,,,1766.0,
1291.28,1293.22,1290.93,1293.01,27.0,2019-04-03 04:00:00,,,2198.0,
1292.95,1293.7,1290.46,1292.25,25.0,2019-04-03 08:00:00,,,3743.0,
1292.25,1294.47,1290.84,1291.54,23.0,2019-04-03 12:00:00,,,6198.0,
1291.51,1291.9,1288.29,1290.78,24.0,2019-04-03 16:00:00,,,10093.0,
1290.75,1291.33,1289.38,1289.42,23.0,2019-04-03 20:00:00,,,3009.0,
1289.45,1292.4,1289.45,1291.88,24.0,2019-04-04 00:00:00,,,1428.0,
1291.88,1292.87,1290.14,1292.55,26.0,2019-04-04 04:00:00,,,1912.0,
1292.56,1293.5,1290.88,1291.15,24.0,2019-04-04 08:00:00,,,3815.0,
1291.15,1291.78,1283.11,1284.82,23.0,2019-04-04 12:00:00,,,6348.0,
1284.71,1289.62,1280.83,1288.82,23.0,2019-04-04 16:00:00,,,9970.0,
1288.82,1294.34,1288.8,1291.75,27.0,2019-04-04 20:00:00,,,3550.0,
1292.03,1293.48,1290.85,1291.47,23.0,2019-04-05 00:00:00,,,1945.0,
1291.47,1291.77,1287.42,1289.36,24.0,2019-04-05 04:00:00,,,1668.0,
1289.36,1290.78,1287.05,1288.67,24.0,2019-04-05 08:00:00,,,3125.0,
1288.67,1292.38,1284.3,1290.58,23.0,2019-04-05 12:00:00,,,8042.0,
1290.6,1293.13,1288.19,1291.51,23.0,2019-04-05 16:00:00,,,10057.0,
1291.5,1292.4,1291.1,1291.34,24.0,2019-04-05 20:00:00,,,2202.0,
1291.41,1293.8,1291.34,1293.74,23.0,2019-04-08 00:00:00,,,1604.0,
1293.8,1296.94,1292.9,1296.24,24.0,2019-04-08 04:00:00,,,3171.0,
1296.24,1297.92,1295.89,1297.18,23.0,2019-04-08 08:00:00,,,3138.0,
1297.18,1303.61,1296.41,1303.19,23.0,2019-04-08 12:00:00,,,5237.0,
1303.18,1303.24,1296.2,1297.72,23.0,2019-04-08 16:00:00,,,7198.0,
1297.72,1298.18,1297.08,1297.26,23.0,2019-04-08 20:00:00,,,2774.0,
1297.43,1299.05,1296.5,1299.03,25.0,2019-04-09 00:00:00,,,2063.0,
1299.03,1299.98,1297.61,1299.08,24.0,2019-04-09 04:00:00,,,4284.0,
1299.18,1301.91,1297.0,1301.26,23.0,2019-04-09 08:00:00,,,5241.0,
1301.26,1306.09,1300.33,1304.64,23.0,2019-04-09 12:00:00,,,7247.0,
1304.64,1306.1,1302.8,1304.15,23.0,2019-04-09 16:00:00,,,9480.0,
1304.18,1304.9,1303.23,1303.9,25.0,2019-04-09 20:00:00,,,4496.0,
1303.65,1305.07,1303.47,1303.48,23.0,2019-04-10 00:00:00,,,1498.0,
1303.48,1303.57,1301.06,1302.35,25.0,2019-04-10 04:00:00,,,3492.0,
1302.31,1305.21,1301.89,1304.22,23.0,2019-04-10 08:00:00,,,4338.0,
1304.22,1304.84,1300.85,1302.39,23.0,2019-04-10 12:00:00,,,7205.0,
1302.39,1310.07,1301.93,1309.86,23.0,2019-04-10 16:00:00,,,10810.0,
1309.86,1310.48,1306.88,1307.89,23.0,2019-04-10 20:00:00,,,6231.0,
1307.63,1309.08,1306.89,1307.64,24.0,2019-04-11 00:00:00,,,2628.0,
1307.65,1308.21,1305.95,1307.06,27.0,2019-04-11 04:00:00,,,3032.0,
1307.06,1308.15,1303.57,1304.61,24.0,2019-04-11 08:00:00,,,5394.0,
1304.61,1305.1,1294.74,1295.34,23.0,2019-04-11 12:00:00,,,8355.0,
1295.34,1299.54,1292.13,1292.74,25.0,2019-04-11 16:00:00,,,13869.0,
1292.74,1293.68,1289.48,1292.46,23.0,2019-04-11 20:00:00,,,7004.0,
1292.19,1293.62,1291.65,1293.24,23.0,2019-04-12 00:00:00,,,2752.0,
1293.23,1293.88,1291.06,1292.75,23.0,2019-04-12 04:00:00,,,3512.0,
1292.75,1294.24,1291.29,1293.49,25.0,2019-04-12 08:00:00,,,5638.0,
1293.49,1295.68,1290.43,1291.69,23.0,2019-04-12 12:00:00,,,8590.0,
1291.69,1295.11,1290.59,1291.89,23.0,2019-04-12 16:00:00,,,10304.0,
1291.89,1292.4,1289.88,1290.33,23.0,2019-04-12 20:00:00,,,4296.0,
1290.87,1291.85,1288.62,1290.18,24.0,2019-04-15 00:00:00,,,2731.0,
1290.19,1290.29,1286.8,1289.16,26.0,2019-04-15 04:00:00,,,5233.0,
1289.16,1289.26,1285.8,1286.33,23.0,2019-04-15 08:00:00,,,4166.0,
1286.33,1288.74,1283.46,1284.95,23.0,2019-04-15 12:00:00,,,5733.0,
1284.95,1290.04,1282.38,1289.35,23.0,2019-04-15 16:00:00,,,8924.0,
1289.35,1289.63,1287.46,1287.74,26.0,2019-04-15 20:00:00,,,3498.0,
1287.66,1288.67,1286.42,1287.16,27.0,2019-04-16 00:00:00,,,2243.0,
1287.15,1287.2,1284.63,1284.77,23.0,2019-04-16 04:00:00,,,3762.0,
1284.77,1287.3,1283.61,1284.34,23.0,2019-04-16 08:00:00,,,6242.0,
1284.3,1284.93,1278.14,1279.01,23.0,2019-04-16 12:00:00,,,8142.0,
1278.99,1279.49,1272.84,1273.92,23.0,2019-04-16 16:00:00,,,12698.0,
1273.92,1276.92,1273.69,1276.65,23.0,2019-04-16 20:00:00,,,4141.0,
1276.65,1277.15,1274.72,1276.27,26.0,2019-04-17 00:00:00,,,2735.0,
1276.26,1277.91,1275.35,1277.49,23.0,2019-04-17 04:00:00,,,4315.0,
1277.49,1279.66,1275.58,1276.3,25.0,2019-04-17 08:00:00,,,6490.0,
1276.3,1277.78,1274.5,1276.05,24.0,2019-04-17 12:00:00,,,6253.0,
1276.05,1276.59,1272.9,1273.1,25.0,2019-04-17 16:00:00,,,9946.0,
1273.19,1274.58,1273.19,1273.84,23.0,2019-04-17 20:00:00,,,2929.0,
1273.06,1274.68,1273.06,1274.28,23.0,2019-04-18 00:00:00,,,1977.0,
1274.3,1274.33,1271.48,1271.99,25.0,2019-04-18 04:00:00,,,4258.0,
1271.99,1276.07,1271.04,1275.76,23.0,2019-04-18 08:00:00,,,6201.0,
1275.76,1277.6,1272.61,1273.63,25.0,2019-04-18 12:00:00,,,7191.0,
1273.63,1276.59,1272.43,1273.36,24.0,2019-04-18 16:00:00,,,8845.0,
1273.44,1275.62,1272.75,1275.47,23.0,2019-04-18 20:00:00,,,2752.0,
1275.66,1277.27,1275.26,1275.9,26.0,2019-04-22 00:00:00,,,2250.0,
1275.91,1279.68,1275.5,1279.1,24.0,2019-04-22 04:00:00,,,4073.0,
1279.11,1279.34,1276.34,1278.9,23.0,2019-04-22 08:00:00,,,3292.0,
1278.91,1279.72,1276.44,1276.74,23.0,2019-04-22 12:00:00,,,2988.0,
1276.74,1277.54,1273.69,1274.17,23.0,2019-04-22 16:00:00,,,5853.0,
1274.18,1275.81,1274.15,1274.73,24.0,2019-04-22 20:00:00,,,3026.0,
1274.46,1275.64,1273.46,1275.63,24.0,2019-04-23 00:00:00,,,1706.0,
1275.63,1276.39,1274.28,1274.4,23.0,2019-04-23 04:00:00,,,3113.0,
1274.4,1274.9,1271.96,1273.18,24.0,2019-04-23 08:00:00,,,4614.0,
1273.18,1273.87,1267.28,1267.67,25.0,2019-04-23 12:00:00,,,6824.0,
1267.67,1272.86,1266.18,1272.57,23.0,2019-04-23 16:00:00,,,10040.0,
1272.57,1273.0,1270.21,1272.16,24.0,2019-04-23 20:00:00,,,4084.0,
1271.97,1272.23,1270.4,1270.43,24.0,2019-04-24 00:00:00,,,1816.0,
1270.42,1271.15,1268.67,1269.85,26.0,2019-04-24 04:00:00,,,4645.0,
1269.85,1273.83,1269.3,1273.5,23.0,2019-04-24 08:00:00,,,4721.0,
1273.5,1274.06,1270.19,1270.81,23.0,2019-04-24 12:00:00,,,5308.0,
1270.81,1278.44,1270.01,1275.67,24.0,2019-04-24 16:00:00,,,10552.0,
1275.67,1277.34,1274.84,1275.47,23.0,2019-04-24 20:00:00,,,5589.0,
1275.46,1276.19,1273.26,1274.39,23.0,2019-04-25 00:00:00,,,2177.0,
1274.4,1276.71,1273.5,1275.54,27.0,2019-04-25 04:00:00,,,4050.0,
1275.54,1278.44,1274.67,1277.04,26.0,2019-04-25 08:00:00,,,6008.0,
1277.04,1278.07,1275.08,1277.1,24.0,2019-04-25 12:00:00,,,6258.0,
1277.1,1282.5,1276.0,1277.72,23.0,2019-04-25 16:00:00,,,11922.0,
1277.73,1278.12,1276.48,1277.05,23.0,2019-04-25 20:00:00,,,3591.0,
1276.72,1279.0,1276.63,1278.02,24.0,2019-04-26 00:00:00,,,2663.0,
1278.03,1280.96,1277.9,1280.0,27.0,2019-04-26 04:00:00,,,4939.0,
1280.0,1283.13,1279.64,1282.15,25.0,2019-04-26 08:00:00,,,4827.0,
1282.09,1284.05,1274.32,1282.46,23.0,2019-04-26 12:00:00,,,9306.0,
1282.46,1288.62,1281.26,1287.86,23.0,2019-04-26 16:00:00,,,12632.0,
1287.86,1288.27,1285.34,1285.8,24.0,2019-04-26 20:00:00,,,4333.0,
1286.36,1286.79,1284.84,1285.05,23.0,2019-04-29 00:00:00,,,1909.0,
1285.05,1286.54,1284.96,1285.23,27.0,2019-04-29 04:00:00,,,2679.0,
1285.23,1285.45,1280.74,1282.33,26.0,2019-04-29 08:00:00,,,5983.0,
1282.32,1284.31,1279.78,1281.5,24.0,2019-04-29 12:00:00,,,6860.0,
1281.5,1281.6,1277.96,1278.88,24.0,2019-04-29 16:00:00,,,9427.0,
1278.89,1280.5,1278.69,1279.64,23.0,2019-04-29 20:00:00,,,3098.0,
1279.94,1281.81,1279.57,1281.81,23.0,2019-04-30 00:00:00,,,1572.0,
1281.81,1284.01,1280.58,1283.35,25.0,2019-04-30 04:00:00,,,3328.0,
1283.38,1284.47,1281.71,1283.55,25.0,2019-04-30 08:00:00,,,5176.0,
1283.55,1286.09,1280.64,1281.23,24.0,2019-04-30 12:00:00,,,7843.0,
1281.22,1285.42,1279.8,1283.44,23.0,2019-04-30 16:00:00,,,13813.0,
1283.43,1284.22,1282.65,1283.32,23.0,2019-04-30 20:00:00,,,4276.0,
1283.24,1283.56,1282.3,1282.45,24.0,2019-05-01 00:00:00,,,1607.0,
1282.52,1282.52,1279.29,1280.01,24.0,2019-05-01 04:00:00,,,2311.0,
1280.01,1281.24,1277.67,1280.9,24.0,2019-05-01 08:00:00,,,3194.0,
1280.9,1282.68,1279.62,1280.51,23.0,2019-05-01 12:00:00,,,7422.0,
1280.51,1285.16,1280.13,1280.88,23.0,2019-05-01 16:00:00,,,10709.0,
1280.88,1287.18,1272.78,1276.56,23.0,2019-05-01 20:00:00,,,17458.0,
1276.91,1277.86,1276.01,1276.99,23.0,2019-05-02 00:00:00,,,1692.0,
1276.99,1276.99,1272.62,1274.48,24.0,2019-05-02 04:00:00,,,3984.0,
1274.48,1274.59,1270.19,1270.7,24.0,2019-05-02 08:00:00,,,5818.0,
1270.7,1272.89,1268.59,1269.21,23.0,2019-05-02 12:00:00,,,7784.0,
1269.23,1272.06,1266.18,1270.23,23.0,2019-05-02 16:00:00,,,13516.0,
1270.24,1271.99,1270.09,1270.41,23.0,2019-05-02 20:00:00,,,5066.0,
1270.56,1271.8,1269.67,1271.72,25.0,2019-05-03 00:00:00,,,1575.0,
1271.79,1272.7,1270.35,1271.73,24.0,2019-05-03 04:00:00,,,2631.0,
1271.73,1272.57,1269.1,1270.17,25.0,2019-05-03 08:00:00,,,4957.0,
1270.17,1276.03,1268.52,1275.79,23.0,2019-05-03 12:00:00,,,9527.0,
1275.83,1282.47,1275.23,1280.95,23.0,2019-05-03 16:00:00,,,16161.0,
1280.95,1281.08,1277.85,1278.86,23.0,2019-05-03 20:00:00,,,4240.0,
1280.3,1285.72,1279.36,1284.04,23.0,2019-05-06 00:00:00,,,6057.0,
1284.05,1284.07,1281.54,1282.27,23.0,2019-05-06 04:00:00,,,6602.0,
1282.27,1283.85,1280.74,1282.29,24.0,2019-05-06 08:00:00,,,5810.0,
1282.3,1282.53,1277.3,1277.71,24.0,2019-05-06 12:00:00,,,7684.0,
1277.71,1281.75,1276.88,1281.61,24.0,2019-05-06 16:00:00,,,9435.0,
1281.61,1282.87,1279.89,1280.27,24.0,2019-05-06 20:00:00,,,4451.0,
1281.02,1283.18,1280.27,1282.84,24.0,2019-05-07 00:00:00,,,2667.0,
1282.84,1283.58,1281.34,1282.76,24.0,2019-05-07 04:00:00,,,4449.0,
1282.76,1283.58,1280.57,1281.91,23.0,2019-05-07 08:00:00,,,7431.0,
1281.91,1282.12,1278.08,1279.33,23.0,2019-05-07 12:00:00,,,6314.0,
1279.34,1284.9,1278.83,1284.08,23.0,2019-05-07 16:00:00,,,12490.0,
1284.07,1285.98,1283.46,1284.24,24.0,2019-05-07 20:00:00,,,6191.0,
1284.07,1286.37,1283.62,1286.09,23.0,2019-05-08 00:00:00,,,1949.0,
1286.08,1287.2,1285.08,1286.94,24.0,2019-05-08 04:00:00,,,3985.0,
1286.94,1287.89,1285.27,1287.06,23.0,2019-05-08 08:00:00,,,5476.0,
1287.06,1291.39,1286.97,1289.68,24.0,2019-05-08 12:00:00,,,9927.0,
1289.63,1289.9,1279.86,1280.07,23.0,2019-05-08 16:00:00,,,15296.0,
1280.07,1281.14,1279.2,1280.67,24.0,2019-05-08 20:00:00,,,5026.0,
1280.23,1282.68,1280.23,1281.85,23.0,2019-05-09 00:00:00,,,3412.0,
1281.84,1282.34,1279.51,1282.34,23.0,2019-05-09 04:00:00,,,5177.0,
1282.34,1285.52,1280.86,1284.76,23.0,2019-05-09 08:00:00,,,7439.0,
1284.76,1284.96,1280.47,1282.43,24.0,2019-05-09 12:00:00,,,7397.0,
1282.53,1288.12,1280.16,1283.63,23.0,2019-05-09 16:00:00,,,17055.0,
1283.63,1285.5,1283.23,1283.75,23.0,2019-05-09 20:00:00,,,5724.0,
1283.52,1285.15,1283.06,1284.37,24.0,2019-05-10 00:00:00,,,5587.0,
1284.37,1286.55,1283.23,1286.54,23.0,2019-05-10 04:00:00,,,7795.0,
1286.54,1286.79,1283.19,1285.13,23.0,2019-05-10 08:00:00,,,6068.0,
1285.13,1288.66,1284.24,1288.23,23.0,2019-05-10 12:00:00,,,8383.0,
